activity_id,athlete_id,activity_date,week_number,days_before_race,activity_type,distance_km,duration_min,pace_min_per_km,avg_heart_rate,max_heart_rate,elevation_gain_m,calories,weekly_km,weekly_duration_min,weekly_run_count,weekly_avg_pace,weekly_avg_hr,weekly_elevation_gain_m,longest_run_km,rolling_4w_km,avg_weekly_km_last_4w,active_weeks_last_4w,rolling_4w_duration_min,athlete_profile,training_scenario,sex,age,estimated_max_hr,source,race_10k_finish_time_min,race_10k_finish_time_seconds,race_10k_finish_time_hhmmss,race_10k_pace_min_per_km
ACT001014,A022,2026-02-01,4,64,easy_run,3.6,26.86,7.46,111,122,8.9,269,13.98,103.82,3.0,7.423798283261802,114.33333333333333,115.6,5.49,51.78,12.945,4.0,374.12,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001015,A022,2026-02-02,5,63,easy_run,7.92,55.22,6.97,115,132,112.9,539,11.36,81.13,2.0,7.136549295774647,116.5,135.20000000000002,7.92,45.92,11.48,4.0,331.32,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001016,A022,2026-02-08,5,57,easy_run,3.44,25.91,7.52,118,135,22.3,232,11.36,81.13,2.0,7.136549295774647,116.5,135.20000000000002,7.92,45.92,11.48,4.0,331.32,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001017,A022,2026-02-11,6,54,recovery_run,5.79,44.16,7.63,108,119,25.9,439,17.72,131.64,3.0,7.427460496613997,108.66666666666667,155.3,6.53,47.79,11.9475,4.0,348.59,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001018,A022,2026-02-12,6,53,easy_run,6.53,46.6,7.13,113,126,67.7,425,17.72,131.64,3.0,7.427460496613997,108.66666666666667,155.3,6.53,47.79,11.9475,4.0,348.59,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001019,A022,2026-02-15,6,50,easy_run,5.4,40.88,7.57,105,124,61.7,445,17.72,131.64,3.0,7.427460496613997,108.66666666666667,155.3,6.53,47.79,11.9475,4.0,348.59,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001020,A022,2026-02-17,7,48,easy_run,12.43,89.0,7.16,116,137,124.9,975,17.75,126.66,2.0,7.136022535211268,119.0,146.20000000000002,12.43,60.81,15.2025,4.0,443.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001021,A022,2026-02-22,7,43,easy_run,5.32,37.66,7.08,122,142,21.3,428,17.75,126.66,2.0,7.136022535211268,119.0,146.20000000000002,12.43,60.81,15.2025,4.0,443.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001022,A022,2026-02-25,8,40,easy_run,4.37,30.64,7.01,116,134,86.6,336,14.510000000000002,106.42,3.0,7.333942108890421,116.33333333333333,150.5,6.03,61.34,15.335,4.0,445.84999999999997,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001023,A022,2026-02-28,8,37,easy_run,6.03,46.18,7.66,114,125,27.4,491,14.510000000000002,106.42,3.0,7.333942108890421,116.33333333333333,150.5,6.03,61.34,15.335,4.0,445.84999999999997,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001024,A022,2026-03-01,8,36,easy_run,4.11,29.6,7.2,119,128,36.5,334,14.510000000000002,106.42,3.0,7.333942108890421,116.33333333333333,150.5,6.03,61.34,15.335,4.0,445.84999999999997,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001025,A022,2026-03-02,9,35,easy_run,7.72,58.62,7.59,125,145,12.3,533,14.39,108.09,3.0,7.509819318971508,120.0,90.7,7.72,64.37,16.0925,4.0,472.81,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001026,A022,2026-03-03,9,34,easy_run,2.0,14.67,7.34,115,127,23.6,124,14.39,108.09,3.0,7.509819318971508,120.0,90.7,7.72,64.37,16.0925,4.0,472.81,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001027,A022,2026-03-08,9,29,easy_run,4.67,34.8,7.45,120,140,54.8,368,14.39,108.09,3.0,7.509819318971508,120.0,90.7,7.72,64.37,16.0925,4.0,472.81,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001028,A022,2026-03-09,10,28,recovery_run,9.15,68.21,7.46,105,120,163.6,590,13.23,98.08,2.0,7.416825396825397,115.0,205.89999999999998,9.15,59.88,14.97,4.0,439.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001029,A022,2026-03-15,10,22,easy_run,4.08,29.87,7.32,125,134,42.3,284,13.23,98.08,2.0,7.416825396825397,115.0,205.89999999999998,9.15,59.88,14.97,4.0,439.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001030,A022,2026-03-19,11,18,easy_run,5.02,36.81,7.33,124,139,35.2,409,5.02,36.81,1.0,7.33,124.0,35.2,5.02,47.150000000000006,11.787500000000001,4.0,349.40000000000003,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001031,A022,2026-03-25,12,12,recovery_run,9.31,68.91,7.4,105,126,51.3,579,14.65,108.64999999999999,3.0,7.415508532423209,112.66666666666667,102.9,9.31,47.29,11.8225,4.0,351.63,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001032,A022,2026-03-27,12,10,recovery_run,2.0,14.77,7.38,113,129,16.5,126,14.65,108.64999999999999,3.0,7.415508532423209,112.66666666666667,102.9,9.31,47.29,11.8225,4.0,351.63,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001033,A022,2026-03-29,12,8,easy_run,3.34,24.97,7.48,120,136,35.1,276,14.65,108.64999999999999,3.0,7.415508532423209,112.66666666666667,102.9,9.31,47.29,11.8225,4.0,351.63,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001034,A022,2026-03-31,13,6,easy_run,4.41,30.65,6.95,121,130,1.2,304,10.93,79.71,3.0,7.292561756633121,116.33333333333333,37.5,4.41,43.830000000000005,10.957500000000001,4.0,323.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001035,A022,2026-04-02,13,4,easy_run,3.43,25.48,7.42,111,121,27.3,264,10.93,79.71,3.0,7.292561756633121,116.33333333333333,37.5,4.41,43.830000000000005,10.957500000000001,4.0,323.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001036,A022,2026-04-05,13,1,recovery_run,3.09,23.58,7.64,117,134,9.0,237,10.93,79.71,3.0,7.292561756633121,116.33333333333333,37.5,4.41,43.830000000000005,10.957500000000001,4.0,323.25,beginner,inconsistent,M,47,166,synthetic_v1,61.16,3670.0,01:01:10,6.12
ACT001037,A023,2026-01-08,1,88,easy_run,15.8,94.03,5.95,122,136,100.7,893,15.8,94.03,1.0,5.95,122.0,100.7,15.8,15.8,15.8,1.0,94.03,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001038,A023,2026-01-12,2,84,easy_run,17.36,101.58,5.85,115,129,214.4,944,24.509999999999998,142.68,2.0,5.820828233374133,119.5,296.5,17.36,40.31,20.155,2.0,236.71,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001039,A023,2026-01-18,2,78,easy_run,7.15,41.1,5.75,124,136,82.1,536,24.509999999999998,142.68,2.0,5.820828233374133,119.5,296.5,17.36,40.31,20.155,2.0,236.71,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001040,A023,2026-01-19,3,77,easy_run,13.53,78.86,5.83,112,124,113.7,788,43.9,264.78,3.0,6.03226423690205,112.33333333333333,248.60000000000002,18.97,84.21,28.069999999999997,3.0,501.49,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001041,A023,2026-01-22,3,74,recovery_run,18.97,118.53,6.25,111,126,69.0,1105,43.9,264.78,3.0,6.03226423690205,112.33333333333333,248.60000000000002,18.97,84.21,28.069999999999997,3.0,501.49,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001042,A023,2026-01-25,3,71,easy_run,11.4,67.39,5.91,114,131,65.9,631,43.9,264.78,3.0,6.03226423690205,112.33333333333333,248.60000000000002,18.97,84.21,28.069999999999997,3.0,501.49,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001043,A023,2026-01-28,4,68,easy_run,15.56,97.91,6.29,120,141,40.6,1088,15.56,97.91,1.0,6.29,120.0,40.6,15.56,99.77,24.9425,4.0,599.4,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001044,A023,2026-02-04,5,61,easy_run,25.48,152.76,6.0,123,139,261.9,1742,25.48,152.76,1.0,6.0,123.0,261.9,25.48,109.44999999999999,27.362499999999997,4.0,658.13,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001045,A023,2026-02-10,6,55,easy_run,21.82,138.91,6.37,124,141,227.8,1626,31.950000000000003,199.24,2.0,6.240006259780907,129.0,430.9,21.82,116.88999999999999,29.222499999999997,4.0,714.6899999999999,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001046,A023,2026-02-15,6,50,hill_run,10.13,60.33,5.96,134,143,203.1,594,31.950000000000003,199.24,2.0,6.240006259780907,129.0,430.9,21.82,116.88999999999999,29.222499999999997,4.0,714.6899999999999,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001047,A023,2026-02-17,7,48,easy_run,11.86,72.2,6.09,117,132,76.2,637,11.86,72.2,1.0,6.089999999999999,117.0,76.2,11.86,84.85,21.2125,4.0,522.11,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001048,A023,2026-02-24,8,41,easy_run,22.94,134.46,5.86,126,144,285.6,1317,22.94,134.46,1.0,5.86,126.0,285.6,22.94,92.23,23.0575,4.0,558.6600000000001,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001049,A023,2026-03-08,9,29,easy_run,38.21,232.4,6.08,127,137,285.1,2694,38.21,232.4,1.0,6.08,127.0,285.1,38.21,104.96,26.24,4.0,638.3000000000001,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001050,A023,2026-03-12,10,25,easy_run,11.55,71.78,6.22,117,136,26.7,803,25.19,154.91,3.0,6.154736006351727,118.0,96.1,11.55,98.19999999999999,24.549999999999997,4.0,593.97,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001051,A023,2026-03-13,10,24,easy_run,3.43,19.96,5.83,119,132,12.1,206,25.19,154.91,3.0,6.154736006351727,118.0,96.1,11.55,98.19999999999999,24.549999999999997,4.0,593.97,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001052,A023,2026-03-15,10,22,easy_run,10.21,63.17,6.19,118,136,57.3,596,25.19,154.91,3.0,6.154736006351727,118.0,96.1,11.55,98.19999999999999,24.549999999999997,4.0,593.97,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001053,A023,2026-03-16,11,21,easy_run,12.53,72.47,5.78,125,135,61.1,786,12.53,72.47,1.0,5.78,125.0,61.1,12.53,98.87,24.7175,4.0,594.24,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001054,A023,2026-03-23,12,14,easy_run,16.42,103.3,6.29,116,138,196.1,1169,25.29,157.57,2.0,6.230375642546462,118.5,225.79999999999998,16.42,101.22,25.305,4.0,617.35,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001055,A023,2026-03-29,12,8,easy_run,8.87,54.27,6.12,121,144,29.7,537,25.29,157.57,2.0,6.230375642546462,118.5,225.79999999999998,16.42,101.22,25.305,4.0,617.35,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001056,A023,2026-03-31,13,6,easy_run,21.92,126.95,5.79,117,128,371.7,1397,21.92,126.95,1.0,5.79,117.0,371.7,21.92,84.93,21.2325,4.0,511.90000000000003,recreational,inconsistent,F,42,172,synthetic_v1,52.94,3176.0,00:52:56,5.29
ACT001057,A024,2026-01-08,1,88,recovery_run,26.78,184.32,6.88,115,136,32.7,2075,37.88,254.87,2.0,6.727624076029566,124.0,63.300000000000004,26.78,37.88,37.88,1.0,254.87,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001058,A024,2026-01-11,1,85,easy_run,11.1,70.55,6.36,133,155,30.6,896,37.88,254.87,2.0,6.727624076029566,124.0,63.300000000000004,26.78,37.88,37.88,1.0,254.87,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001059,A024,2026-01-15,2,81,interval_run,24.37,139.22,5.71,160,173,124.8,2051,35.74,211.57,2.0,5.919966424174594,149.0,139.3,24.37,73.62,36.81,2.0,466.44,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001060,A024,2026-01-18,2,78,easy_run,11.37,72.35,6.37,138,149,14.5,791,35.74,211.57,2.0,5.919966424174594,149.0,139.3,24.37,73.62,36.81,2.0,466.44,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001061,A024,2026-01-20,3,76,easy_run,6.31,40.24,6.38,145,157,103.5,477,26.99,174.03,3.0,6.448010374212671,132.0,209.1,12.92,100.61,33.53666666666667,3.0,640.47,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001062,A024,2026-01-21,3,75,easy_run,12.92,83.32,6.45,119,132,96.7,806,26.99,174.03,3.0,6.448010374212671,132.0,209.1,12.92,100.61,33.53666666666667,3.0,640.47,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001063,A024,2026-01-25,3,71,easy_run,7.76,50.47,6.5,132,144,8.9,588,26.99,174.03,3.0,6.448010374212671,132.0,209.1,12.92,100.61,33.53666666666667,3.0,640.47,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001064,A024,2026-01-26,4,70,hill_run,20.92,139.14,6.65,146,163,104.6,1602,32.29,210.79999999999998,2.0,6.526757510065036,142.5,178.5,20.92,132.9,33.225,4.0,851.27,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001065,A024,2026-02-01,4,64,easy_run,11.37,71.66,6.3,139,159,73.9,965,32.29,210.79999999999998,2.0,6.526757510065036,142.5,178.5,20.92,132.9,33.225,4.0,851.27,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001066,A024,2026-02-08,5,57,easy_run,39.84,248.79,6.24,135,152,90.4,2937,39.84,248.79,1.0,6.24,135.0,90.4,39.84,134.86,33.715,4.0,845.1899999999999,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001067,A024,2026-02-14,6,51,easy_run,26.11,162.33,6.22,128,139,293.8,1629,35.7,221.89000000000001,2.0,6.217313725490196,134.0,340.1,26.11,134.82,33.705,4.0,855.51,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001068,A024,2026-02-15,6,50,easy_run,9.59,59.56,6.21,140,159,46.3,584,35.7,221.89000000000001,2.0,6.217313725490196,134.0,340.1,26.11,134.82,33.705,4.0,855.51,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001069,A024,2026-02-20,7,45,easy_run,9.85,62.99,6.39,141,158,142.6,653,9.85,62.99,1.0,6.39,141.0,142.6,9.85,117.68,29.42,4.0,744.4699999999999,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001070,A024,2026-02-28,8,37,easy_run,12.22,74.36,6.09,130,150,42.1,911,12.22,74.36,1.0,6.089999999999999,130.0,42.1,12.22,97.61000000000001,24.402500000000003,4.0,608.03,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001071,A024,2026-03-07,9,30,easy_run,11.44,68.92,6.03,136,147,32.7,856,11.44,68.92,1.0,6.03,136.0,32.7,11.44,69.21000000000001,17.302500000000002,4.0,428.16,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001072,A024,2026-03-09,10,28,easy_run,2.93,18.38,6.28,140,156,44.1,232,36.5,230.7,3.0,6.324506849315068,131.33333333333334,290.5,21.93,70.00999999999999,17.502499999999998,4.0,436.96999999999997,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001073,A024,2026-03-12,10,25,easy_run,21.93,139.63,6.37,127,147,150.1,1470,36.5,230.7,3.0,6.324506849315068,131.33333333333334,290.5,21.93,70.00999999999999,17.502499999999998,4.0,436.96999999999997,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001074,A024,2026-03-15,10,22,easy_run,11.64,72.69,6.25,127,135,96.3,855,36.5,230.7,3.0,6.324506849315068,131.33333333333334,290.5,21.93,70.00999999999999,17.502499999999998,4.0,436.96999999999997,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001075,A024,2026-03-17,11,20,recovery_run,11.66,74.67,6.4,118,139,49.5,867,38.21,240.69,3.0,6.297830410887203,124.66666666666667,163.60000000000002,15.16,98.37,24.5925,4.0,614.67,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001076,A024,2026-03-18,11,19,easy_run,15.16,93.24,6.15,118,137,76.9,934,38.21,240.69,3.0,6.297830410887203,124.66666666666667,163.60000000000002,15.16,98.37,24.5925,4.0,614.67,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001077,A024,2026-03-22,11,15,easy_run,11.39,72.78,6.39,138,150,37.2,739,38.21,240.69,3.0,6.297830410887203,124.66666666666667,163.60000000000002,15.16,98.37,24.5925,4.0,614.67,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001078,A024,2026-03-27,12,10,recovery_run,25.02,165.45,6.61,115,138,47.8,2139,33.18,214.97,2.0,6.477197106690778,124.0,83.6,25.02,119.33,29.8325,4.0,755.28,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001079,A024,2026-03-29,12,8,easy_run,8.16,49.52,6.07,133,142,35.8,634,33.18,214.97,2.0,6.477197106690778,124.0,83.6,25.02,119.33,29.8325,4.0,755.28,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001080,A024,2026-04-05,13,1,easy_run,25.58,165.71,6.48,131,153,696.3,1905,25.58,165.71,1.0,6.48,131.0,696.3,25.58,133.47,33.3675,4.0,852.0699999999999,recreational,minor_injury,M,55,178,synthetic_v1,54.69,3281.0,00:54:41,5.47
ACT001081,A025,2026-01-09,1,87,easy_run,13.45,97.74,7.27,121,141,133.2,912,13.45,97.74,1.0,7.27,121.0,133.2,13.45,13.45,13.45,1.0,97.74,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001082,A025,2026-01-13,2,83,easy_run,4.66,34.21,7.35,119,133,34.9,383,4.66,34.21,1.0,7.35,119.0,34.9,4.66,18.11,9.055,2.0,131.95,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001083,A025,2026-01-19,3,77,easy_run,7.47,50.88,6.81,113,121,11.1,602,12.59,88.42,2.0,7.025536139793487,109.0,25.7,7.47,30.7,10.233333333333333,3.0,220.37,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001084,A025,2026-01-25,3,71,recovery_run,5.12,37.54,7.34,105,123,14.6,312,12.59,88.42,2.0,7.025536139793487,109.0,25.7,7.47,30.7,10.233333333333333,3.0,220.37,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001085,A025,2026-01-30,4,66,easy_run,17.08,126.02,7.38,122,143,132.1,1125,17.08,126.02,1.0,7.38,122.0,132.1,17.08,47.78,11.945,4.0,346.39,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001086,A025,2026-02-08,5,57,easy_run,14.05,101.56,7.23,122,130,136.6,968,14.05,101.56,1.0,7.23,122.0,136.6,14.05,48.379999999999995,12.094999999999999,4.0,350.21,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001087,A025,2026-02-15,6,50,easy_run,12.78,88.31,6.91,123,132,27.1,1079,12.78,88.31,1.0,6.91,123.0,27.1,12.78,56.5,14.125,4.0,404.31,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001088,A025,2026-02-16,7,49,easy_run,8.85,64.09,7.24,126,139,45.0,633,13.54,99.26,2.0,7.3300590841949775,115.5,50.0,8.85,57.449999999999996,14.362499999999999,4.0,415.15,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001089,A025,2026-02-22,7,43,recovery_run,4.69,35.17,7.5,105,128,5.0,333,13.54,99.26,2.0,7.3300590841949775,115.5,50.0,8.85,57.449999999999996,14.362499999999999,4.0,415.15,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001090,A025,2026-02-25,8,40,easy_run,11.12,80.3,7.22,129,149,76.5,757,14.85,107.71,2.0,7.250141414141413,130.0,181.8,11.12,55.22,13.805,4.0,396.84000000000003,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001091,A025,2026-03-01,8,36,easy_run,3.73,27.41,7.34,131,154,105.3,286,14.85,107.71,2.0,7.250141414141413,130.0,181.8,11.12,55.22,13.805,4.0,396.84000000000003,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001092,A025,2026-03-03,9,34,easy_run,7.8,57.58,7.38,109,119,21.8,661,7.8,57.58,1.0,7.38,109.0,21.8,7.8,48.97,12.2425,4.0,352.86,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001093,A025,2026-03-14,10,23,easy_run,14.39,103.07,7.16,125,143,99.5,1221,14.39,103.07,1.0,7.16,125.0,99.5,14.39,50.58,12.645,4.0,367.62,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001094,A025,2026-03-22,11,15,easy_run,5.3,37.94,7.16,121,138,16.1,432,5.3,37.94,1.0,7.16,121.0,16.1,5.3,42.339999999999996,10.584999999999999,4.0,306.3,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001095,A025,2026-03-24,12,13,easy_run,11.96,88.32,7.38,110,123,68.3,902,11.96,88.32,1.0,7.38,110.0,68.3,11.96,39.45,9.8625,4.0,286.90999999999997,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001096,A025,2026-03-30,13,7,easy_run,7.16,49.99,6.98,116,128,10.2,539,7.16,49.99,1.0,6.98,116.0,10.2,7.16,38.81,9.7025,4.0,279.32,beginner,inconsistent,M,48,169,synthetic_v1,62.4,3744.0,01:02:24,6.24
ACT001097,A026,2026-01-06,1,90,easy_run,12.05,90.61,7.52,129,152,64.5,831,17.34,131.43,2.0,7.581014994232988,128.5,135.3,12.05,17.34,17.34,1.0,131.43,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001098,A026,2026-01-11,1,85,easy_run,5.29,40.82,7.72,128,137,70.8,395,17.34,131.43,2.0,7.581014994232988,128.5,135.3,12.05,17.34,17.34,1.0,131.43,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001099,A026,2026-01-15,2,81,easy_run,14.83,118.82,8.01,138,157,47.6,910,14.83,118.82,1.0,8.01,138.0,47.6,14.83,32.17,16.085,2.0,250.25,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001100,A026,2026-01-24,3,72,easy_run,10.32,80.42,7.79,132,155,20.0,766,15.780000000000001,118.25,2.0,7.492433460076046,145.5,38.9,10.32,47.95,15.983333333333334,3.0,368.5,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001101,A026,2026-01-25,3,71,tempo_run,5.46,37.83,6.93,159,177,18.9,304,15.780000000000001,118.25,2.0,7.492433460076046,145.5,38.9,10.32,47.95,15.983333333333334,3.0,368.5,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001102,A026,2026-01-29,4,67,recovery_run,14.18,114.95,8.1,108,130,69.5,896,19.87,159.51,2.0,8.022682435832913,122.0,113.2,14.18,67.82,16.955,4.0,528.01,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001103,A026,2026-02-01,4,64,easy_run,5.69,44.56,7.83,136,155,43.7,367,19.87,159.51,2.0,8.022682435832913,122.0,113.2,14.18,67.82,16.955,4.0,528.01,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001104,A026,2026-02-05,5,60,easy_run,16.37,129.56,7.91,123,135,48.1,1028,16.37,129.56,1.0,7.91,123.0,48.1,16.37,66.85,16.7125,4.0,526.14,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001105,A026,2026-02-09,6,56,easy_run,10.67,83.89,7.86,118,128,96.3,641,17.64,139.7,3.0,7.918134920634921,127.33333333333333,176.0,10.67,69.66,17.415,4.0,547.02,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
ACT001106,A026,2026-02-10,6,55,easy_run,2.0,15.99,8.0,128,140,37.3,117,17.64,139.7,3.0,7.918134920634921,127.33333333333333,176.0,10.67,69.66,17.415,4.0,547.02,beginner,progressive_build,F,32,189,synthetic_v1,67.73,4064.0,01:07:44,6.77
